Repo Id,Commit Id,Date,Message
169389821,e1a3b033f9907611653a3505fdcb62f33265b30a,2019-02-06T14:36:57Z,Add additional Requests notebook to call the methods we made
169389821,1f8ebb06751860c2d4ade7af0abe23673f35cd62,2019-02-06T14:36:40Z,Make the base Jupyter notebook with the model
169389821,1c9fa4145c4975a117c8900efd21408b46b160be,2019-02-06T10:37:25Z,Initial commit
59972929,32f893d845c8cfedcbd1fee649338174d5641d46,2019-02-12T10:39:59Z,Update README.md
59972929,9f3e461481f949faef6930f4ab5a46c1d7efc7b1,2019-02-12T10:39:21Z,Added steps to run server locally
59972929,32a260279a58090d72fea9799181a5d171e89605,2019-02-12T10:29:26Z,Added steps to run application
59972929,a2eed57793eaa2f849e7b8d580a5c8f7c6cc0b1a,2016-07-09T22:41:57Z,Update README.md
59972929,06bf74b9ca4569da1de2fe5132b2fdd41184a5dc,2016-06-12T18:57:26Z,Readme Updated
59972929,6ee2c1a969f14bbbeaf74da03d6926b2ccf142fa,2016-06-12T18:48:55Z,"Release 1.0.2

Minor I/O changes"
59972929,ecc72ead3d8c7de517caf372933f074eaf6c8eb1,2016-06-10T16:00:22Z,"MyEvent 1.0.1

APK Version 1.0.1"
59972929,ed3245fc8713cdd798faa4ab1e20c46d7fb2fcf0,2016-06-10T15:45:41Z,"Security Update

Reaction and verification to the input"
59972929,a5fca32a5981fa4ad86a0e57a772f1fdcb535910,2016-06-10T15:44:09Z,"Security Update

Updated input verification methods"
59972929,49127d9fd618f0ccd9692d227bf615f0a7e28bf1,2016-06-10T15:43:13Z,"Encryption update

Encryption and Hashing class"
59972929,bf8910369e8c3b1407419efe5be5e8eb3bc06646,2016-06-10T15:42:14Z,"Authentication

Central input verification class"
59972929,0fd63a74dba883d58956744bccd51f87c7f214b6,2016-06-10T15:41:08Z,"Security Update

Updated Security with New http request method"
59972929,6e4b73f00c601651aeab36f526a35219692dd809,2016-06-10T15:37:20Z,"Request method update

Decreased floating data"
